iter	Passed	Remaining
1420	140241	57142
1421	140316	57034
1422	140392	56926
1423	140464	56816
1424	140543	56710
1425	140618	56602
1426	140691	56493
1427	140766	56385
1428	140843	56278
1429	140916	56169
1430	140986	56059
1431	141058	55950
1432	141141	55845
1433	141216	55738
1434	141286	55628
1435	141355	55518
1436	141426	55409
1437	141498	55300
1438	141574	55193
1439	141650	55086
1440	141730	54980
1441	141835	54885
1442	141950	54792
1443	142054	54696
1444	142151	54598
1445	142260	54503
1446	142370	54409
1447	142471	54312
1448	142575	54216
1449	142677	54119
1450	142784	54023
1451	142888	53927
1452	142992	53831
1453	143089	53732
1454	143199	53638
1455	143298	53540
1456	143402	53443
1457	143504	53346
1458	143597	53246
1459	143705	53151
1460	143821	53059
1461	143929	52964
1462	144032	52867
1463	144136	52771
1464	144236	52673
1465	144343	52578
1466	144453	52483
1467	144543	52382
1468	144653	52287
1469	144760	52192
1470	144866	52096
1471	144981	52004
1472	145085	51907
1473	145195	51813
1474	145302	51717
1475	145400	51619
1476	145507	51523
1477	145606	51425
1478	145712	51329
1479	145827	51236
1480	145922	51137
1481	146020	51038
1482	146125	50941
1483	146226	50844
1484	146330	50747
1485	146437	50651
1486	146539	50554
1487	146636	50455
1488	146739	50358
1489	146814	50251
1490	146885	50143
1491	146957	50036
1492	147039	49932
1493	147111	49824
1494	147184	49717
1495	147258	49611
1496	147337	49506
1497	147409	49399
1498	147480	49291
1499	147554	49184
1500	147631	49079
1501	147704	48972
1502	147776	48865
1503	147847	48758
1504	147919	48651
1505	147995	48545
1506	148071	48439
1507	148141	48332
1508	148219	48227
1509	148303	48124
1510	148375	48018
1511	148447	47911
1512	148523	47806
1513	148600	47701
1514	148679	47597
1515	148758	47492
1516	148836	47388
1517	148913	47283
1518	148984	47176
1519	149071	47075
1520	149141	46968
1521	149215	46862
1522	149284	46755
1523	149364	46651
1524	149439	46546
1525	149516	46442
1526	149598	46339
1527	149671	46233
1528	149749	46129
1529	149824	46024
1530	149893	45917
1531	149973	45814
1532	150053	45711
1533	150138	45609
1534	150210	45503
1535	150284	45398
1536	150361	45294
1537	150434	45189
1538	150505	45083
1539	150575	44977
1540	150650	44872
1541	150730	44769
1542	150803	44664
1543	150882	44561
1544	150960	44457
1545	151036	44353
1546	151108	44248
1547	151179	44142
1548	151261	44040
1549	151334	43935
1550	151404	43830
1551	151476	43725
1552	151553	43621
1553	151632	43518
1554	151702	43413
1555	151774	43308
1556	151849	43204
1557	151945	43106
1558	152058	43013
1559	152159	42916
1560	152261	42820
1561	152368	42725
1562	152468	42628
1563	152574	42533
1564	152681	42438
1565	152792	42344
1566	152902	42250
1567	152993	42151
1568	153107	42058
1569	153221	41965
1570	153334	41871
1571	153440	41776
1572	153547	41681
1573	153656	41586
1574	153777	41495
1575	153890	41402
1576	154001	41307
1577	154109	41213
1578	154211	41116
1579	154311	41019
1580	154418	40924
1581	154525	40829
1582	154640	40736
1583	154753	40642
1584	154856	40546
1585	154955	40448
1586	155065	40354
1587	155166	40257
1588	155273	40161
1589	155379	40066
1590	155494	39973
1591	155593	39875
1592	155714	39783
1593	155823	39689
1594	155922	39591
1595	156023	39494
1596	156133	39400
1597	156242	39305
1598	156338	39206
1599	156445	39111
1600	156538	39012
1601	156665	38921
1602	156771	38826
1603	156886	38732
1604	156969	38631
1605	157043	38527
1606	157120	38424
1607	157190	38320
1608	157263	38216
1609	157337	38112
1610	157421	38011
1611	157496	37908
1612	157570	37805
1613	157643	37701
1614	157707	37595
1615	157783	37493
1616	157865	37391
1617	157938	37288
1618	158013	37185
1619	158091	37083
1620	158167	36980
1621	158237	36876
1622	158307	36772
1623	158381	36669
1624	158457	36567
1625	158532	36464
1626	158607	36361
1627	158683	36259
1628	158764	36158
1629	158839	36055
1630	158910	35952
1631	158982	35849
1632	159060	35747
1633	159133	35644
1634	159208	35542
1635	159283	35439
1636	159364	35338
1637	159436	35235
1638	159509	35133
1639	159590	35032
1640	159665	34929
1641	159735	34826
1642	159811	34724
1643	159886	34622
1644	159965	34521
1645	160053	34422
1646	160132	34321
1647	160204	34218
1648	160280	34116
1649	160368	34017
1650	160447	33916
1651	160528	33816
1652	160602	33713
1653	160678	33612
1654	160757	33511
1655	160833	33409
1656	160937	33314
1657	161012	33212
1658	161084	33110
1659	161162	33009
